Date,Open,High,Low,Close,Adj Close,Volume
2016-02-23,194.000000,196.679993,189.320007,193.559998,168.105057,628747600
2016-03-01,195.009995,201.350006,194.449997,200.589996,174.210510,568899500
2016-03-08,199.320007,203.039993,197.380005,202.500000,175.869293,587191300
2016-03-15,201.360001,205.229996,201.050003,204.669998,177.753952,568049900
2016-03-22,203.759995,205.229996,201.740005,203.240005,177.422394,325293500
2016-03-29,202.759995,207.139999,202.399994,206.250000,180.050049,451792800
2016-04-05,204.669998,206.490005,203.089996,204.020004,178.103302,484159100
2016-04-12,204.220001,209.279999,203.699997,209.240005,182.660202,435192500
2016-04-19,209.740005,210.919998,207.539993,208.610001,182.110229,420529600
2016-04-26,209.039993,209.809998,205.029999,207.970001,181.551559,455021900
2016-05-03,206.520004,206.800003,203.880005,205.889999,179.735733,429975000
2016-05-10,206.720001,208.539993,204.380005,206.779999,180.512726,422746900
2016-05-17,206.460007,206.800003,202.779999,205.210007,179.142181,514090500
2016-05-24,206.169998,210.250000,206.139999,210.240005,183.533188,289651100
2016-05-31,210.559998,211.770004,208.860001,211.350006,184.502213,409504400
2016-06-07,211.529999,212.520004,208.350006,208.449997,181.970566,432513000
2016-06-14,208.000000,209.610001,205.589996,207.850006,181.446808,583562200
2016-06-21,208.300003,210.869995,198.649994,199.600006,175.150925,834973800
2016-06-28,201.479996,210.490005,201.119995,209.919998,184.206848,567788200
2016-07-05,208.949997,214.070007,207.059998,213.399994,187.260544,499023900
2016-07-12,214.529999,217.009995,213.429993,216.410004,189.901871,445711900
2016-07-19,215.919998,217.369995,215.630005,216.649994,190.112488,298943100
2016-07-26,216.529999,217.649994,215.619995,216.940002,190.366943,372030900
2016-08-02,216.649994,218.520004,214.250000,218.050003,191.340958,304673300
2016-08-09,218.130005,219.500000,217.229996,219.089996,192.253571,292824100
2016-08-16,218.600006,218.899994,217.020004,218.529999,191.762192,318149000
2016-08-23,219.250000,219.600006,216.250000,218.360001,191.612976,387361400
2016-08-30,218.259995,218.869995,216.029999,218.369995,191.621765,320522100
2016-09-06,218.699997,219.220001,212.309998,216.339996,189.840424,597059900
2016-09-13,214.839996,215.729996,212.500000,213.410004,187.269302,686929100
2016-09-20,214.410004,217.529999,213.380005,214.240005,188.947296,420086600
2016-09-27,214.050003,217.119995,213.619995,215.779999,190.305557,494691400
2016-10-04,215.910004,216.699997,213.990005,216.160004,190.640656,397334800
2016-10-11,215.660004,215.740005,211.210007,212.380005,187.306870,457212400
2016-10-18,214.240005,215.320007,212.759995,214.889999,189.520599,366264400
2016-10-25,214.679993,214.979996,211.710007,212.550003,187.456833,421363700
2016-11-01,212.929993,213.190002,208.380005,213.149994,187.985992,533968900
2016-11-08,212.690002,218.309998,212.339996,216.589996,191.019882,732447100
2016-11-15,217.039993,220.179993,216.800003,220.149994,194.159607,385735900
2016-11-22,220.509995,221.559998,219.729996,220.479996,194.450607,238494000
2016-11-29,220.520004,221.820007,219.149994,221.000000,194.909241,404897100
2016-12-06,221.220001,226.960007,220.660004,226.250000,199.539429,460351800
2016-12-13,227.020004,228.339996,224.669998,225.529999,198.904465,624713200
2016-12-20,226.149994,226.570007,224.919998,225.710007,200.236511,250664700
2016-12-27,226.020004,226.729996,222.729996,223.529999,198.302505,264461900
2017-01-03,225.039993,227.750000,223.880005,226.460007,200.901825,366989500
2017-01-10,226.479996,227.449997,224.960007,227.050003,201.425278,273253000
2017-01-17,226.309998,227.309998,225.270004,226.149994,200.626785,386873100
2017-01-24,226.399994,229.710007,226.270004,227.550003,201.868835,379412100
2017-01-31,226.979996,229.550003,226.320007,228.929993,203.093109,363009400
2017-02-07,229.380005,233.070007,228.309998,232.770004,206.499725,296650600
2017-02-14,232.559998,235.160004,232.160004,235.089996,208.557877,319821300
2017-02-21,235.520004,237.309998,235.410004,237.110001,210.349869,364574200
2017-02-28,236.669998,240.320007,236.020004,237.710007,210.882187,453731900
2017-03-07,237.360001,238.020004,235.740005,237.809998,210.970901,373204900
